transaction_id,user_id,product_id,rating_x,timestamp,purchase_count,amount,payment_method,delivery_status,product_name,category,price,brand,rating_y,description,discount,in_stock,name,age,gender,location,state,email,phone_number,is_festive_season
1274,406,170,4,2025-09-24 10:04:49,1,4018.94,Credit Card,Processing,Nilkamal Office Chair 170,Furniture,5007.16,Nilkamal,4.4,Dolorem a quas reiciendis. Deleniti nemo esse pariatur animi. Mollitia esse optio explicabo ut.,26,False,Nirvaan Yogi,59,M,Sikar,Tripura,yshan@example.org,+915551411730,False
1275,754,1,1,2025-11-11 02:33:21,3,8876.38,UPI,Cancelled,Prestige Cookware Set 1,Home & Kitchen,76907.27,Prestige,4.6,Blanditiis iste magni sunt magnam nemo.,66,False,Hazel Babu,34,F,Hajipur,Uttarakhand,rohandesai@example.org,7348572934,True
1276,885,21,4,2025-01-10 01:35:03,2,12169.41,Credit Card,Processing,Motorola Tablet 21,Mobile Phones,97493.82,Motorola,3.1,Numquam labore doloribus dolorum delectus numquam.,15,False,Divit Ramakrishnan,48,F,Cuttack,Manipur,atailor@example.com,1973149191,True
1277,462,15,4,2025-07-01 23:14:40,2,17219.56,UPI,Delivered,Sonata Bracelet 15,Fashion Accessories,61366.66,Sonata,3.0,Earum rerum quasi itaque nihil. Ullam facere quo ad.,48,True,Alia Sarin,36,F,Panihati,West Bengal,mamooty03@example.org,+910760055713,False
1278,652,85,3,2025-01-18 11:20:46,3,15783.61,UPI,Processing,Nike Football 85,Sports,41178.72,Nike,3.5,Tenetur quae sequi deleniti. Consequuntur sequi itaque qui. Incidunt officiis corporis.,51,False,Yuvraj  Ramesh,37,F,Bhind,Assam,reneesarkar@example.net,4551302202,True
1279,538,21,4,2025-05-26 23:19:54,1,7529.22,Debit Card,Shipped,Motorola Tablet 21,Mobile Phones,97493.82,Motorola,3.1,Numquam labore doloribus dolorum delectus numquam.,15,False,Rhea Jayaraman,34,F,Suryapet,Odisha,balaydivyansh@example.com,6487917179,False
1280,968,16,1,2025-09-05 16:07:09,1,8670.98,Cash on Delivery,Cancelled,Slazenger Yoga Mat 16,Sports,8148.94,Slazenger,4.6,Suscipit ducimus cumque magnam beatae possimus eaque. Officiis ratione aspernatur ullam.,27,True,Himmat Keer,44,M,Nadiad,Uttarakhand,aayushsaraf@example.net,08299105402,False
1281,928,132,5,2024-12-02 04:42:53,1,3263.23,UPI,Processing,Ikea Wardrobe 132,Furniture,47027.09,Ikea,3.2,Laudantium debitis amet autem. Odit aliquid pariatur accusamus.,37,False,Zeeshan Badami,56,F,Korba,Manipur,hazel62@example.org,+910597501337,False
1282,143,89,4,2024-12-07 07:45:13,3,17457.79,Debit Card,Processing,Arihant Self-help Book 89,Books,11699.1,Arihant,3.6,Nesciunt dicta omnis illum atque magnam. Libero quisquam ut repellendus rem aliquid.,33,True,Elakshi Zachariah,35,M,Phagwara,Jharkhand,thakkardivit@example.net,7495334853,False
1283,470,70,5,2025-11-19 19:24:40,1,13236.97,Cash on Delivery,Delivered,HomeTown Bookshelf 70,Furniture,43567.89,HomeTown,3.7,"Soluta ad laboriosam.
Veritatis repudiandae fuga.",39,False,Nitya Buch,35,M,Pallavaram,Gujarat,aggarwalsaksham@example.net,+915324950671,True
1284,29,91,1,2025-05-19 22:37:11,3,14734.48,Cash on Delivery,Delivered,Micromax Smart TV 91,Electronics,56111.28,Micromax,4.1,Libero accusamus non ipsam. Nesciunt molestias enim voluptatum tempore aperiam quidem praesentium.,1,False,Baiju Mall,32,F,Tiruchirappalli,West Bengal,divitbarad@example.net,7496070863,False
1285,194,120,4,2025-05-29 13:33:45,2,17645.51,Credit Card,Delivered,Lakme Shampoo 120,Beauty,55918.66,Lakme,3.6,Voluptatem accusamus mollitia. Illo enim dolorum ipsum odio.,63,True,Biju Gole,65,M,Hapur,Telangana,qraja@example.org,04484920698,False
1286,200,141,4,2025-08-22 15:29:37,1,9763.98,UPI,Cancelled,Godrej Wardrobe 141,Furniture,83436.67,Godrej,3.8,Maiores impedit aspernatur sed ipsam quae. Provident expedita qui doloribus nulla nihil iure.,17,True,Ivana Sankar,35,F,Patiala,Tamil Nadu,cgala@example.com,8559374673,True
1287,746,182,4,2025-11-23 23:25:56,1,19932.63,Net Banking,Cancelled,Butterfly Iron 182,Home & Kitchen,9001.44,Butterfly,3.3,Animi iure praesentium culpa.,44,True,Advika Chanda,62,M,Thoothukudi,Kerala,tushar97@example.org,9433798312,True
1288,774,74,4,2025-07-18 12:03:22,3,15967.58,Net Banking,Processing,NCERT Children's Book 74,Books,99054.19,NCERT,4.5,Deserunt nemo cum maiores debitis officia. Consequuntur rerum consequuntur fugit.,19,True,Tiya Bajwa,42,F,Kozhikode,Nagaland,sairalall@example.net,+912631823702,False
1289,636,13,5,2025-05-11 16:14:35,1,15784.08,Debit Card,Shipped,OnePlus Earphones 13,Mobile Phones,98911.77,OnePlus,4.0,Nam error tenetur commodi alias maiores possimus. Excepturi unde reprehenderit corrupti tempora.,16,True,Aarna Bora,23,M,Nangloi Jat,Rajasthan,mchoudhry@example.net,+919061646603,False
1290,188,143,5,2025-10-27 22:12:46,3,4652.49,Cash on Delivery,Cancelled,Nilkamal Dining Table 143,Furniture,32211.48,Nilkamal,4.1,Omnis laboriosam eveniet repellendus fugit cupiditate. Quis atque dicta nam iusto.,36,False,Taimur Venkatesh,45,F,Ujjain,Himachal Pradesh,lsetty@example.org,7611568404,True
1291,518,134,4,2025-09-07 11:36:02,1,18130.65,UPI,Cancelled,Durian Wardrobe 134,Furniture,7054.63,Durian,3.2,Quos repellendus magnam ab natus vel illo. Sint nam distinctio.,45,True,Amira Sengupta,62,M,Fatehpur,Sikkim,kiarawali@example.net,+914202535763,False
1292,969,17,4,2025-05-12 05:45:01,1,15398.7,Net Banking,Delivered,Puma Badminton Racket 17,Sports,35975.38,Puma,3.8,Facilis id quae facilis ullam.,55,True,Miraan Verma,39,M,Jalgaon,Telangana,shaheva@example.net,+914042871508,False
1293,932,166,1,2025-08-10 12:53:10,3,14156.16,Credit Card,Cancelled,Levis Dress 166,Clothing,71279.2,Levis,4.7,Ipsam recusandae sint doloremque. Labore impedit ipsa reprehenderit cumque iste excepturi.,70,True,Purab Shroff,43,F,Ujjain,Assam,evashroff@example.org,+916540360421,True
1294,872,62,4,2025-09-14 02:26:15,3,18348.93,UPI,Shipped,FabIndia Shirt 62,Clothing,68368.33,FabIndia,3.2,Voluptas maiores non. Atque voluptate molestiae unde.,55,False,Jivin Sagar,42,F,Pudukkottai,Odisha,boasezaina@example.org,5608496770,False
1295,255,88,5,2025-04-19 14:04:38,3,2222.08,Credit Card,Processing,Tanishq Sunglasses 88,Fashion Accessories,86400.33,Tanishq,4.6,Qui magnam saepe debitis fugiat doloribus error quae.,25,False,Jivika Hayer,40,M,Chapra,Kerala,srinivasnavya@example.com,+912768393448,True
1296,644,177,5,2025-03-05 10:33:37,2,12655.32,Net Banking,Delivered,Hindustan Unilever Shampoo 177,Beauty,99380.95,Hindustan Unilever,4.3,Aliquam nobis laudantium quod explicabo ipsa. Harum ratione recusandae sed quasi earum voluptas.,38,True,Reyansh Vala,65,M,Amritsar,Punjab,ssampath@example.com,08898143516,False
1297,672,89,4,2025-11-05 17:08:40,1,12050.96,UPI,Delivered,Arihant Self-help Book 89,Books,11699.1,Arihant,3.6,Nesciunt dicta omnis illum atque magnam. Libero quisquam ut repellendus rem aliquid.,33,True,Darshit Varughese,24,M,Ongole,West Bengal,hmadan@example.com,9374590221,True
1298,223,199,3,2025-11-24 05:40:35,2,19717.94,Net Banking,Cancelled,HomeTown Sofa Set 199,Furniture,47517.15,HomeTown,4.9,Nihil iusto corrupti nihil. Saepe unde qui quia. Quasi eius omnis.,25,True,Yasmin Biswas,48,F,Mirzapur,Kerala,aaina90@example.org,9274310567,True
1299,969,110,3,2025-10-03 07:42:12,2,7390.02,Net Banking,Delivered,Sonata Necklace 110,Fashion Accessories,64606.89,Sonata,4.5,Similique repudiandae quis quasi earum nulla excepturi.,23,True,Miraan Verma,39,M,Jalgaon,Telangana,shaheva@example.net,+914042871508,True
1300,67,170,5,2025-02-16 14:54:02,3,19880.3,Debit Card,Shipped,Nilkamal Office Chair 170,Furniture,5007.16,Nilkamal,4.4,Dolorem a quas reiciendis. Deleniti nemo esse pariatur animi. Mollitia esse optio explicabo ut.,26,False,Renee Tella,38,F,Sonipat,Uttar Pradesh,jboase@example.net,5306458690,False
1301,166,1,4,2025-04-03 15:55:11,2,10919.29,UPI,Cancelled,Prestige Cookware Set 1,Home & Kitchen,76907.27,Prestige,4.6,Blanditiis iste magni sunt magnam nemo.,66,False,Alisha Mann,34,M,Jamnagar,Tripura,gokul70@example.net,07547541926,True
1302,928,131,1,2024-12-03 18:39:36,2,19715.53,Debit Card,Cancelled,Decathlon Football 131,Sports,3193.84,Decathlon,5.0,Facere neque totam consequuntur vero. Repudiandae tenetur debitis assumenda deserunt.,8,False,Zeeshan Badami,56,F,Korba,Manipur,hazel62@example.org,+910597501337,False
1303,754,28,3,2025-01-25 12:26:12,1,6853.71,Net Banking,Delivered,Havells Cookware Set 28,Home & Kitchen,2046.82,Havells,3.2,Facilis dolorum ipsam cum dolorem voluptates aperiam. Nemo dolores reiciendis eius quasi.,70,True,Hazel Babu,34,F,Hajipur,Uttarakhand,rohandesai@example.org,7348572934,True
1304,521,180,1,2024-12-28 11:09:52,2,14329.73,Debit Card,Delivered,Usha Cookware Set 180,Home & Kitchen,83399.8,Usha,4.8,Tempore voluptate vel consequatur cum ut ad sit.,45,True,Aarna Tiwari,59,F,Danapur,Chhattisgarh,divyanshdhawan@example.org,7705479859,False
1305,253,108,5,2025-11-13 11:17:01,3,6760.55,Debit Card,Delivered,Sonata Earrings 108,Fashion Accessories,88143.37,Sonata,4.2,Commodi illo maxime maxime amet est. Commodi repellendus quisquam adipisci doloremque.,12,False,Aarav Garg,42,M,Sasaram,Goa,ykumar@example.org,2643537653,True
1306,77,149,1,2025-07-23 07:19:59,3,2476.2,Debit Card,Shipped,Xiaomi Smart Watch 149,Mobile Phones,19501.29,Xiaomi,4.0,Voluptate exercitationem voluptatum. Nam nihil id eum magnam. Sequi fugit magni.,17,True,Ojas Keer,47,F,Ozhukarai,Manipur,kallaanya@example.org,08483382127,False
1307,54,45,3,2025-07-11 18:10:47,3,5260.33,Net Banking,Shipped,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Damini Amble,49,F,Serampore,Goa,nayantararama@example.com,9871953837,False
1308,50,146,3,2025-07-25 17:46:13,2,13387.3,UPI,Shipped,BPL Tablet 146,Electronics,46919.91,BPL,3.8,Neque quasi sunt amet culpa. Enim modi adipisci incidunt.,49,True,Anahita Bains,39,M,Tiruchirappalli,Uttar Pradesh,aarnaiyer@example.net,9936954984,False
1309,978,74,5,2025-03-23 13:14:26,3,1753.23,UPI,Delivered,NCERT Children's Book 74,Books,99054.19,NCERT,4.5,Deserunt nemo cum maiores debitis officia. Consequuntur rerum consequuntur fugit.,19,True,Purab Dasgupta,56,F,Surendranagar Dudhrej,West Bengal,nsekhon@example.org,1377677593,False
1310,919,136,4,2025-10-18 01:26:08,2,3137.24,UPI,Cancelled,FabIndia Traditional Wear 136,Clothing,25604.01,FabIndia,4.4,Quos maxime vitae. Officiis doloremque accusantium. Voluptates ipsa deleniti nihil.,20,True,Yasmin Anne,37,F,Sikar,Maharashtra,lagan06@example.org,0764188974,True
1311,300,102,5,2025-07-29 10:34:32,2,19748.18,Net Banking,Processing,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Ryan Khatri,39,M,Bihar Sharif,Tripura,siya11@example.org,06974184427,False
1312,93,198,2,2025-06-23 03:49:52,1,7172.88,UPI,Cancelled,Sonata Earrings 198,Fashion Accessories,38763.29,Sonata,4.9,Assumenda soluta quod. Nesciunt debitis explicabo eius.,45,True,Jivika Singh,53,F,Muzaffarnagar,Karnataka,auroradrishya@example.org,+910837365741,False
1313,489,139,3,2024-12-16 22:31:10,1,6647.28,Net Banking,Shipped,Nilkamal Sofa Set 139,Furniture,49084.59,Nilkamal,3.6,Quo iusto minus laudantium. Tempore iure aspernatur.,12,True,Siya Shanker,54,F,Tirupati,Sikkim,ichad@example.net,07255362422,False
1314,849,134,3,2025-06-20 01:47:50,3,1724.65,UPI,Processing,Durian Wardrobe 134,Furniture,7054.63,Durian,3.2,Quos repellendus magnam ab natus vel illo. Sint nam distinctio.,45,True,Nitya Char,35,F,Giridih,Odisha,saraborra@example.net,07379954438,False
1315,976,16,5,2025-04-05 14:19:21,2,3239.14,Debit Card,Processing,Slazenger Yoga Mat 16,Sports,8148.94,Slazenger,4.6,Suscipit ducimus cumque magnam beatae possimus eaque. Officiis ratione aspernatur ullam.,27,True,Neysa Krishna,27,M,Kumbakonam,Himachal Pradesh,samar05@example.net,03686066704,True
1316,115,114,3,2025-01-25 22:11:52,1,11031.43,Credit Card,Shipped,Cadbury Snacks 114,Groceries,93647.53,Cadbury,3.6,Est eius tenetur laborum. Ad eligendi odio sequi totam nulla aperiam.,44,True,Zaina Sunder,65,M,Bellary,Tripura,eva18@example.net,1383434946,True
1317,516,42,3,2025-01-02 20:11:19,1,11359.27,Credit Card,Cancelled,MBD Cookbook 42,Books,27672.67,MBD,3.4,Corporis quaerat doloribus. Molestiae magni natus.,11,True,Adira Krish,55,M,Ichalkaranji,Punjab,ojassetty@example.com,1491936935,True
1318,657,75,3,2025-03-10 22:38:36,1,17316.82,Cash on Delivery,Processing,Tanishq Earrings 75,Fashion Accessories,46359.16,Tanishq,3.1,Est est aliquam. Aliquam quasi aut nulla aut reprehenderit et non. Atque rerum fugit.,65,True,Inaaya  Varghese,34,M,Gangtok,Arunachal Pradesh,seher24@example.org,0973068465,False
1319,602,154,1,2025-07-14 08:18:45,1,17254.67,Cash on Delivery,Delivered,MTR Chocolates 154,Groceries,87907.29,MTR,4.4,Deleniti error id odit voluptates omnis. Dignissimos animi iusto.,54,True,Darshit Chaudhari,45,M,Etawah,Madhya Pradesh,yuvraj-kamdar@example.com,06926173783,False
1320,656,164,2,2025-03-11 13:01:57,2,12030.89,Cash on Delivery,Shipped,Tanishq Handbag 164,Fashion Accessories,63199.07,Tanishq,4.4,Cum nisi accusamus quod. Cumque corrupti omnis nesciunt. Quisquam natus quam enim.,26,True,Uthkarsh Ramanathan,56,M,Coimbatore,Arunachal Pradesh,dishanidhaliwal@example.org,03208692837,False
1321,854,130,3,2025-02-11 15:43:41,2,8683.33,Net Banking,Processing,BPL Smartphone 130,Electronics,95432.32,BPL,4.4,"Molestias nesciunt libero maxime blanditiis enim expedita.
Veritatis sint laboriosam veniam.",50,True,Abram Mandal,29,F,Kumbakonam,Mizoram,darshitlall@example.net,4258131402,False
1322,668,163,4,2025-08-28 02:36:52,2,1890.03,Debit Card,Delivered,Parle Snacks 163,Groceries,48538.09,Parle,4.1,Fugit dolore nemo dolorum incidunt doloribus. Ea aut aspernatur molestiae minus unde consequatur.,32,True,Saksham Bhardwaj,30,F,Karnal,Bihar,suhanaarora@example.org,+914240882866,True
1323,978,116,3,2025-03-08 05:47:49,2,3770.2,Credit Card,Processing,Realme Smartphone 116,Mobile Phones,53481.98,Realme,3.4,Iure nam quia vel omnis ex. Similique esse dolorum eveniet minima.,33,True,Purab Dasgupta,56,F,Surendranagar Dudhrej,West Bengal,nsekhon@example.org,1377677593,False
1324,102,85,4,2025-01-28 03:13:18,1,18611.06,Credit Card,Delivered,Nike Football 85,Sports,41178.72,Nike,3.5,Tenetur quae sequi deleniti. Consequuntur sequi itaque qui. Incidunt officiis corporis.,51,False,Miraan Bora,59,F,Jaipur,Haryana,anandsahil@example.net,+918478475882,True
1325,180,159,2,2025-06-18 00:39:23,2,9324.65,Net Banking,Shipped,Slazenger Cricket Bat 159,Sports,7747.69,Slazenger,4.4,Cumque quis eum delectus.,46,False,Khushi Madan,50,M,Pimpri-Chinchwad,Maharashtra,cchaudry@example.net,4626808836,False
1326,710,200,4,2024-12-13 02:33:54,2,8909.1,Debit Card,Cancelled,iBall Headphones 200,Electronics,28443.43,iBall,4.3,Quidem tenetur fuga ex ipsum cumque veniam. Expedita maxime vel explicabo repudiandae.,39,True,Dhanuk Sachar,23,F,Hubli–Dharwad,Arunachal Pradesh,sethhiran@example.com,05305278818,False
1327,691,18,3,2025-04-06 04:13:03,3,14635.69,Credit Card,Cancelled,Adidas Fitness Equipment 18,Sports,4263.62,Adidas,3.3,Delectus aperiam aut sit officiis.,1,True,Uthkarsh Khanna,58,M,Kota,Uttar Pradesh,manikya79@example.net,+918228341522,True
1328,268,82,4,2025-01-27 17:46:33,2,6672.69,Debit Card,Cancelled,Pepperfry Bed 82,Furniture,93161.56,Pepperfry,4.1,Ad delectus perferendis recusandae perferendis maxime repellat.,58,True,Chirag Varghese,64,M,Pondicherry,Tripura,mammenbhavin@example.net,08234913413,True
1329,203,7,3,2024-12-15 10:59:25,1,869.62,Net Banking,Cancelled,Britannia Biscuits 7,Groceries,56069.59,Britannia,3.5,Maxime impedit explicabo neque. Beatae illo esse optio dolore debitis.,47,False,Vritika Saran,61,F,Saharanpur,Tripura,craja@example.net,02747774223,False
1330,213,8,4,2025-06-10 05:47:05,1,11649.92,Credit Card,Shipped,Raymond Saree 8,Clothing,88064.72,Raymond,3.3,Unde omnis corrupti dolore minus. Quae eum ex incidunt. Blanditiis neque eos beatae.,51,True,Nitara Kashyap,60,F,Tadepalligudem,Arunachal Pradesh,ganeshalia@example.org,00166609534,False
1331,865,4,4,2025-11-21 12:33:43,2,9269.73,Debit Card,Shipped,Maybelline Kajal 4,Beauty,11117.52,Maybelline,3.4,Porro assumenda temporibus enim. Itaque ipsam modi eum.,47,True,Navya Sarkar,39,M,Machilipatnam,Sikkim,bgarg@example.org,2842482462,True
1332,352,182,3,2025-03-01 10:21:44,1,19612.66,Debit Card,Delivered,Butterfly Iron 182,Home & Kitchen,9001.44,Butterfly,3.3,Animi iure praesentium culpa.,44,True,Nirvi Hari,45,M,Navi Mumbai,Punjab,bkaur@example.com,05679862882,False
1333,757,121,3,2024-12-22 06:54:09,2,13107.74,Credit Card,Delivered,Decathlon Cricket Bat 121,Sports,98029.84,Decathlon,3.8,Reprehenderit deserunt incidunt quidem.,44,False,Hazel Chakraborty,48,F,Kakinada,Tamil Nadu,deshmukhoorja@example.com,5754320956,False
1334,223,82,5,2025-10-26 08:28:56,1,867.8,Net Banking,Shipped,Pepperfry Bed 82,Furniture,93161.56,Pepperfry,4.1,Ad delectus perferendis recusandae perferendis maxime repellat.,58,True,Yasmin Biswas,48,F,Mirzapur,Kerala,aaina90@example.org,9274310567,True
1335,339,107,5,2025-08-07 17:28:11,2,11777.53,Credit Card,Cancelled,Cadbury Tea 107,Groceries,9171.66,Cadbury,4.5,Eligendi vero unde est. Repudiandae omnis impedit illo.,6,False,Abram Bal,18,M,Bhopal,Bihar,borahemir@example.com,02236702217,True
1336,879,50,3,2025-03-24 05:45:40,3,2330.0,Credit Card,Processing,Garnier Makeup Kit 50,Beauty,89061.9,Garnier,4.4,Voluptate excepturi nam illo tempore aspernatur veritatis. Expedita maxime illum recusandae.,0,True,Umang Khare,45,F,Khora ,Gujarat,kulkarnianahita@example.net,05871309090,False
1337,77,41,4,2025-02-19 10:30:06,3,19894.06,Debit Card,Shipped,Prestige Dinner Set 41,Home & Kitchen,74935.52,Prestige,3.2,Consectetur culpa provident minus. Veritatis a ipsum.,44,True,Ojas Keer,47,F,Ozhukarai,Manipur,kallaanya@example.org,08483382127,False
1338,77,112,4,2025-07-07 11:24:33,1,16740.84,Debit Card,Delivered,Durian Dining Table 112,Furniture,23520.36,Durian,4.8,Maxime ipsum laudantium odit aut dolorum. Ipsa recusandae commodi earum temporibus rerum.,50,True,Ojas Keer,47,F,Ozhukarai,Manipur,kallaanya@example.org,08483382127,False
1339,811,177,3,2025-02-01 03:35:13,3,8982.75,Cash on Delivery,Processing,Hindustan Unilever Shampoo 177,Beauty,99380.95,Hindustan Unilever,4.3,Aliquam nobis laudantium quod explicabo ipsa. Harum ratione recusandae sed quasi earum voluptas.,38,True,Ryan Aurora,47,M,Katni,Punjab,chaudhryreyansh@example.net,7944682247,False
1340,833,30,4,2025-03-08 21:01:59,1,5676.06,Credit Card,Shipped,Allen Solly Dress 30,Clothing,28192.92,Allen Solly,4.5,In sapiente fugiat optio labore vitae. Voluptas sed minus pariatur maxime sed dolor.,36,True,Vanya Dube,36,F,Thane,Maharashtra,rheareddy@example.com,2864037453,False
1341,619,168,1,2024-12-17 14:40:18,2,15552.54,Net Banking,Cancelled,Slazenger Fitness Equipment 168,Sports,73582.75,Slazenger,3.4,Labore autem quisquam maiores saepe vel reiciendis. Fuga quod vel beatae nemo.,15,False,Sumer Raval,19,F,Proddatur,West Bengal,cgopal@example.net,1899007952,False
1342,759,102,3,2025-10-13 18:39:39,1,11086.27,Debit Card,Shipped,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Jivin Barad,23,M,Hapur,Goa,dishani09@example.org,09419262913,True
1343,914,172,3,2025-02-04 12:59:17,2,19655.86,UPI,Processing,PC Jeweller Sunglasses 172,Fashion Accessories,90340.12,PC Jeweller,3.1,Sint quaerat quasi.,66,True,Anya Gara,45,M,Visakhapatnam,Manipur,jayantsahota@example.org,9995459421,False
1344,781,22,5,2025-04-18 00:36:51,2,3612.28,Net Banking,Cancelled,Samsung Smartphone 22,Electronics,13156.52,Samsung,3.8,Quasi nemo exercitationem a. Corporis aperiam optio.,30,True,Gatik Gour,50,F,Burhanpur,Odisha,sahil82@example.com,2503338410,True
1345,891,15,5,2024-12-15 02:20:51,3,13807.37,Net Banking,Processing,Sonata Bracelet 15,Fashion Accessories,61366.66,Sonata,3.0,Earum rerum quasi itaque nihil. Ullam facere quo ad.,48,True,Hiran Dyal,34,M,Jorhat,Arunachal Pradesh,surialia@example.org,03934239686,False
1346,210,10,1,2025-07-12 09:13:40,1,17600.65,Net Banking,Cancelled,Nike Sports Shoes 10,Sports,14336.48,Nike,3.9,Magnam tenetur asperiores debitis cumque quas odio. Dolorem alias debitis cupiditate rem error.,53,True,Charvi Kurian,39,M,Latur,Assam,hunar37@example.com,0860622082,False
1347,722,88,1,2025-05-19 01:10:21,2,19299.69,Credit Card,Cancelled,Tanishq Sunglasses 88,Fashion Accessories,86400.33,Tanishq,4.6,Qui magnam saepe debitis fugiat doloribus error quae.,25,False,Nayantara Dada,30,F,Adoni,Sikkim,advikbal@example.net,+914106099942,False
